Epoch   0 Batch   99/269 - Train Accuracy:  0.462, Validation Accuracy:  0.510, Loss:  2.245
Epoch   0 Batch  100/269 - Train Accuracy:  0.495, Validation Accuracy:  0.498, Loss:  2.028
Epoch   0 Batch  101/269 - Train Accuracy:  0.462, Validation Accuracy:  0.510, Loss:  2.215
Epoch   0 Batch  102/269 - Train Accuracy:  0.479, Validation Accuracy:  0.507, Loss:  2.062
Epoch   0 Batch  103/269 - Train Accuracy:  0.489, Validation Accuracy:  0.511, Loss:  2.064
Epoch   0 Batch  104/269 - Train Accuracy:  0.480, Validation Accuracy:  0.505, Loss:  2.048
Epoch   0 Batch  105/269 - Train Accuracy:  0.477, Validation Accuracy:  0.510, Loss:  2.075
Epoch   0 Batch  106/269 - Train Accuracy:  0.472, Validation Accuracy:  0.509, Loss:  2.047
Epoch   0 Batch  107/269 - Train Accuracy:  0.450, Validation Accuracy:  0.507, Loss:  2.140
Epoch   0 Batch  108/269 - Train Accuracy:  0.488, Validation Accuracy:  0.515, Loss:  2.024
Epoch   0 Batch  109/269 - Train Accuracy:  0.466, Validation Accuracy:  0.506, Loss:  2.013
Epoch   0 Batch  110/269 - Train Accuracy:  0.483, Validation Accuracy:  0.517, Loss:  2.012
Epoch   0 Batch  111/269 - Train Accuracy:  0.462, Validation Accuracy:  0.516, Loss:  2.113
Epoch   0 Batch  112/269 - Train Accuracy:  0.488, Validation Accuracy:  0.510, Loss:  1.956
Epoch   0 Batch  113/269 - Train Accuracy:  0.508, Validation Accuracy:  0.515, Loss:  1.881
Epoch   0 Batch  114/269 - Train Accuracy:  0.486, Validation Accuracy:  0.516, Loss:  1.944
Epoch   0 Batch  115/269 - Train Accuracy:  0.455, Validation Accuracy:  0.510, Loss:  2.043
Epoch   0 Batch  116/269 - Train Accuracy:  0.496, Validation Accuracy:  0.516, Loss:  1.975
Epoch   0 Batch  117/269 - Train Accuracy:  0.490, Validation Accuracy:  0.518, Loss:  1.925
Epoch   0 Batch  118/269 - Train Accuracy:  0.515, Validation Accuracy:  0.518, Loss:  1.867
Epoch   0 Batch  119/269 - Train Accuracy:  0.480, Validation Accuracy:  0.517, Loss:  1.995
Epoch   0 Batch  120/269 - Train Accuracy:  0.481, Validation Accuracy:  0.520, Loss:  1.976
Epoch   0 Batch  121/269 - Train Accuracy:  0.496, Validation Accuracy:  0.520, Loss:  1.895
Epoch   0 Batch  122/269 - Train Accuracy:  0.502, Validation Accuracy:  0.516, Loss:  1.855
Epoch   0 Batch  123/269 - Train Accuracy:  0.474, Validation Accuracy:  0.527, Loss:  1.982
Epoch   0 Batch  124/269 - Train Accuracy:  0.502, Validation Accuracy:  0.526, Loss:  1.841
Epoch   0 Batch  125/269 - Train Accuracy:  0.487, Validation Accuracy:  0.518, Loss:  1.813
Epoch   0 Batch  126/269 - Train Accuracy:  0.498, Validation Accuracy:  0.520, Loss:  1.818
Epoch   0 Batch  127/269 - Train Accuracy:  0.476, Validation Accuracy:  0.520, Loss:  1.912
Epoch   0 Batch  128/269 - Train Accuracy:  0.502, Validation Accuracy:  0.518, Loss:  1.793
Epoch   0 Batch  129/269 - Train Accuracy:  0.498, Validation Accuracy:  0.524, Loss:  1.821
Epoch   0 Batch  130/269 - Train Accuracy:  0.468, Validation Accuracy:  0.520, Loss:  1.932
Epoch   0 Batch  131/269 - Train Accuracy:  0.480, Validation Accuracy:  0.520, Loss:  1.849
Epoch   0 Batch  132/269 - Train Accuracy:  0.496, Validation Accuracy:  0.520, Loss:  1.790
Epoch   0 Batch  133/269 - Train Accuracy:  0.499, Validation Accuracy:  0.523, Loss:  1.755
Epoch   0 Batch  134/269 - Train Accuracy:  0.464, Validation Accuracy:  0.523, Loss:  1.830
Epoch   0 Batch  135/269 - Train Accuracy:  0.470, Validation Accuracy:  0.527, Loss:  1.875
Epoch   0 Batch  136/269 - Train Accuracy:  0.470, Validation Accuracy:  0.523, Loss:  1.853
Epoch   0 Batch  137/269 - Train Accuracy:  0.482, Validation Accuracy:  0.526, Loss:  1.828
